temp_max,temp_min,temp_mean,rh_max,rh_min,rh_mean,ws_max,ws_gust_max,ws_mean,precip,rain,et0,station,lat,lon,date
27.8,24.1,25.5,99,76,91,2.66,7.2,0.9,0.2,0.2,3.83,삼척,37.4491,129.1651,2022-07-05
27.1,22.5,24.7,100,81,93,2.3,6.4,1.3,2.2,2.2,3.34,삼척,37.4491,129.1651,2022-07-06
32.1,24.7,28.0,98,68,82,4.46,10.8,2.44,0.9,0.9,3.93,삼척,37.4491,129.1651,2022-07-07
33.2,25.6,29.0,94,52,74,3.81,9.1,1.99,1.0,1.0,5.05,삼척,37.4491,129.1651,2022-07-08
28.6,24.4,26.4,97,74,85,4.31,10.6,2.07,1.3,1.3,4.04,삼척,37.4491,129.1651,2022-07-09
26.0,22.9,24.5,100,86,93,2.61,7.3,1.36,4.5,4.5,3.04,삼척,37.4491,129.1651,2022-07-10
28.7,22.0,24.5,99,76,91,5.31,11.7,2.49,37.7,37.7,3.02,삼척,37.4491,129.1651,2022-07-11
25.2,21.5,22.8,97,74,87,3.22,7.9,2.13,2.9,2.9,3.52,삼척,37.4491,129.1651,2022-07-12
24.1,21.0,22.6,95,85,90,5.16,14.1,2.57,21.3,21.3,1.69,삼척,37.4491,129.1651,2022-07-13
26.5,20.3,23.4,97,81,90,3.82,9.5,2.22,3.4,3.4,2.12,삼척,37.4491,129.1651,2022-07-14
27.4,20.3,24.1,97,77,88,3.1,9.5,1.59,6.2,6.2,4.14,삼척,37.4491,129.1651,2022-07-15
26.3,20.9,23.5,98,74,88,2.42,7.4,1.54,3.4,3.4,4.01,삼척,37.4491,129.1651,2022-07-16
26.1,21.1,23.8,100,80,91,2.64,8.8,1.11,9.1,9.1,3.54,삼척,37.4491,129.1651,2022-07-17
28.5,21.7,24.8,96,71,84,3.92,9.1,1.75,0.0,0.0,3.8,삼척,37.4491,129.1651,2022-07-18
26.8,21.4,24.2,98,84,91,2.96,7.4,1.52,1.0,1.0,3.9,삼척,37.4491,129.1651,2022-07-19
30.6,23.3,26.4,91,54,78,3.0,6.5,1.83,0.3,0.3,4.18,삼척,37.4491,129.1651,2022-07-20
24.6,22.2,22.9,99,90,94,5.05,10.9,2.61,35.2,35.2,1.02,삼척,37.4491,129.1651,2022-07-21
25.0,21.0,22.9,96,79,87,4.39,13.2,2.64,2.5,2.5,3.29,삼척,37.4491,129.1651,2022-07-22
25.5,19.2,22.7,95,76,88,3.44,9.1,2.32,2.9,2.9,3.75,삼척,37.4491,129.1651,2022-07-23
27.3,22.6,24.3,98,82,91,3.89,10.4,2.5,8.0,8.0,3.46,삼척,37.4491,129.1651,2022-07-24
25.3,22.1,23.9,99,87,92,2.69,7.2,1.46,0.1,0.1,3.79,삼척,37.4491,129.1651,2022-07-25
25.5,20.6,23.3,100,85,92,2.11,6.3,1.25,0.0,0.0,4.37,삼척,37.4491,129.1651,2022-07-26
26.6,20.5,23.9,100,78,90,3.42,8.7,1.79,0.5,0.5,3.87,삼척,37.4491,129.1651,2022-07-27
26.6,22.3,24.7,99,78,91,3.51,8.9,1.93,2.2,2.2,3.06,삼척,37.4491,129.1651,2022-07-28
28.5,22.7,25.8,99,83,92,2.75,7.5,1.31,0.8,0.8,4.26,삼척,37.4491,129.1651,2022-07-29
27.5,22.7,25.2,100,83,92,2.33,6.4,1.0,0.0,0.0,3.6,삼척,37.4491,129.1651,2022-07-30
27.6,23.9,25.8,99,88,94,3.4,9.5,1.65,22.8,22.8,1.45,삼척,37.4491,129.1651,2022-07-31
30.0,25.6,27.3,94,82,89,3.77,11.1,2.5,23.1,23.1,1.88,삼척,37.4491,129.1651,2022-08-01
32.5,25.8,28.4,94,65,84,2.34,7.6,1.27,9.2,9.2,3.39,삼척,37.4491,129.1651,2022-08-02
32.4,26.5,29.2,94,65,78,3.81,9.4,1.75,18.7,18.7,4.14,삼척,37.4491,129.1651,2022-08-03
29.6,26.5,28.1,95,77,86,4.37,10.2,1.95,9.3,9.3,4.51,삼척,37.4491,129.1651,2022-08-04
32.0,26.6,29.2,89,64,76,3.77,8.4,2.33,0.5,0.5,5.11,삼척,37.4491,129.1651,2022-08-05
33.0,25.7,29.4,86,63,77,2.37,6.3,1.55,1.9,1.9,4.63,삼척,37.4491,129.1651,2022-08-06
32.7,26.1,29.3,90,68,79,3.86,8.5,2.01,6.9,6.9,4.49,삼척,37.4491,129.1651,2022-08-07
30.5,26.9,28.5,96,71,81,5.55,13.9,2.48,10.6,10.6,2.04,삼척,37.4491,129.1651,2022-08-08
28.5,23.1,26.8,99,78,92,3.38,10.1,1.39,27.4,27.4,1.52,삼척,37.4491,129.1651,2022-08-09
26.1,20.3,23.3,99,83,93,3.81,12.6,1.99,80.3,80.3,2.19,삼척,37.4491,129.1651,2022-08-10
26.0,22.3,24.5,100,91,96,2.9,10.2,1.19,77.0,77.0,0.86,삼척,37.4491,129.1651,2022-08-11
30.1,22.0,25.9,100,67,85,3.19,7.3,1.62,0.0,0.0,4.98,삼척,37.4491,129.1651,2022-08-12
28.9,21.8,25.7,98,80,90,2.7,7.3,1.23,13.3,13.3,2.53,삼척,37.4491,129.1651,2022-08-13
28.1,24.7,26.3,97,80,90,3.22,9.5,1.41,12.8,12.8,3.74,삼척,37.4491,129.1651,2022-08-14
31.3,25.8,28.5,96,63,77,4.12,14.5,2.34,9.8,9.8,2.96,삼척,37.4491,129.1651,2022-08-15
31.3,23.5,26.6,94,55,82,3.81,11.9,2.1,11.4,11.4,4.25,삼척,37.4491,129.1651,2022-08-16
25.6,21.7,23.6,96,82,90,2.88,7.9,1.67,4.2,4.2,2.7,삼척,37.4491,129.1651,2022-08-17
26.4,21.3,23.9,97,79,87,3.23,8.1,1.68,0.2,0.2,3.78,삼척,37.4491,129.1651,2022-08-18
29.2,21.5,25.8,94,55,78,4.89,12.3,1.85,1.4,1.4,2.78,삼척,37.4491,129.1651,2022-08-19
26.7,22.1,25.0,96,82,90,3.45,9.2,1.87,57.3,57.3,1.77,삼척,37.4491,129.1651,2022-08-20
26.4,20.4,23.6,94,67,82,2.97,7.6,1.66,0.0,0.0,4.41,삼척,37.4491,129.1651,2022-08-21
30.0,19.6,25.4,94,70,83,2.78,7.2,1.62,0.4,0.4,4.47,삼척,37.4491,129.1651,2022-08-22
27.9,22.0,24.2,99,73,87,3.23,7.5,1.61,21.7,21.7,1.93,삼척,37.4491,129.1651,2022-08-23
24.4,20.9,22.5,96,58,77,3.47,8.5,1.89,0.1,0.1,2.6,삼척,37.4491,129.1651,2022-08-24
25.4,19.5,22.8,93,72,82,2.38,6.1,1.46,2.8,2.8,2.19,삼척,37.4491,129.1651,2022-08-25
27.1,19.3,22.7,86,56,75,4.34,10.1,2.64,0.2,0.2,4.34,삼척,37.4491,129.1651,2022-08-26
25.2,17.8,21.7,81,46,68,5.09,11.8,2.93,0.0,0.0,4.6,삼척,37.4491,129.1651,2022-08-27
23.4,16.0,20.2,83,56,67,3.42,8.5,1.95,0.0,0.0,4.43,삼척,37.4491,129.1651,2022-08-28
22.1,17.3,20.2,95,71,81,2.44,5.5,1.34,2.8,2.8,1.22,삼척,37.4491,129.1651,2022-08-29
20.9,19.2,19.9,96,76,90,1.63,3.9,0.92,38.7,38.7,0.81,삼척,37.4491,129.1651,2022-08-30
20.9,19.9,20.3,98,82,92,4.69,10.7,3.08,36.8,36.8,0.88,삼척,37.4491,129.1651,2022-08-31
24.8,17.0,21.4,95,70,84,1.91,5.4,1.04,0.0,0.0,3.5,삼척,37.4491,129.1651,2022-09-01
23.9,17.0,21.0,93,74,85,3.86,9.6,1.73,5.1,5.1,2.77,삼척,37.4491,129.1651,2022-09-02
22.8,19.7,21.5,95,75,85,4.63,10.9,2.08,2.0,2.0,2.24,삼척,37.4491,129.1651,2022-09-03
24.8,19.7,22.2,95,86,91,2.94,7.3,1.42,4.5,4.5,1.21,삼척,37.4491,129.1651,2022-09-04
24.4,18.6,22.5,99,90,93,5.8,13.2,2.36,39.4,39.4,0.71,삼척,37.4491,129.1651,2022-09-05
26.7,18.4,20.9,95,51,78,12.53,29.2,5.54,88.0,88.0,2.85,삼척,37.4491,129.1651,2022-09-06
25.8,15.8,20.5,88,46,69,3.58,8.6,1.97,0.0,0.0,4.41,삼척,37.4491,129.1651,2022-09-07
25.1,16.1,20.8,90,55,71,2.27,6.4,1.47,0.0,0.0,4.24,삼척,37.4491,129.1651,2022-09-08
23.5,14.8,19.6,94,59,82,2.01,6.0,1.15,0.0,0.0,3.92,삼척,37.4491,129.1651,2022-09-09
23.2,16.3,20.3,91,72,81,4.3,10.3,2.78,0.1,0.1,2.86,삼척,37.4491,129.1651,2022-09-10
23.7,20.1,21.4,97,78,88,3.89,9.3,2.51,2.1,2.1,2.2,삼척,37.4491,129.1651,2022-09-11
24.2,19.2,21.4,97,78,89,2.67,7.1,1.12,1.8,1.8,2.51,삼척,37.4491,129.1651,2022-09-12
24.1,19.9,22.0,95,79,87,2.92,7.5,1.82,0.6,0.6,2.63,삼척,37.4491,129.1651,2022-09-13
24.3,21.2,22.4,98,73,86,5.04,11.8,3.36,3.1,3.1,2.84,삼척,37.4491,129.1651,2022-09-14
22.9,19.8,21.4,96,73,83,2.92,6.7,1.77,1.2,1.2,3.01,삼척,37.4491,129.1651,2022-09-15
25.9,18.0,22.2,93,74,86,4.27,10.5,2.29,0.0,0.0,2.88,삼척,37.4491,129.1651,2022-09-16
28.7,21.3,25.2,92,76,86,3.61,8.3,1.95,1.1,1.1,3.62,삼척,37.4491,129.1651,2022-09-17
25.2,22.6,23.8,99,86,93,5.75,12.3,2.91,9.2,9.2,1.45,삼척,37.4491,129.1651,2022-09-18
23.1,19.1,20.9,98,61,83,9.65,22.9,7.56,26.0,26.0,1.82,삼척,37.4491,129.1651,2022-09-19
19.4,13.3,17.3,90,53,66,7.4,16.0,3.38,1.0,1.0,2.51,삼척,37.4491,129.1651,2022-09-20
20.0,12.2,15.9,91,53,71,4.16,9.7,2.3,0.0,0.0,3.55,삼척,37.4491,129.1651,2022-09-21
21.4,12.6,17.2,82,57,70,4.2,9.6,2.62,0.0,0.0,3.32,삼척,37.4491,129.1651,2022-09-22
25.6,13.2,18.9,88,42,67,6.32,14.8,2.92,0.0,0.0,4.15,삼척,37.4491,129.1651,2022-09-23
23.4,13.1,17.7,79,37,57,5.54,14.8,2.84,0.0,0.0,4.32,삼척,37.4491,129.1651,2022-09-24
22.5,12.8,17.6,88,51,73,2.82,6.7,1.68,0.0,0.0,2.22,삼척,37.4491,129.1651,2022-09-25
23.7,14.1,18.8,96,45,73,2.2,5.5,1.36,0.0,0.0,2.62,삼척,37.4491,129.1651,2022-09-26
22.0,13.0,17.5,99,67,85,2.2,6.2,1.37,0.0,0.0,3.14,삼척,37.4491,129.1651,2022-09-27
23.7,10.7,17.4,98,54,80,3.13,6.3,1.68,0.0,0.0,2.65,삼척,37.4491,129.1651,2022-09-28
25.1,12.5,18.8,92,54,77,3.45,6.9,1.87,0.0,0.0,3.48,삼척,37.4491,129.1651,2022-09-29
26.2,12.3,19.3,92,54,76,3.61,8.1,1.99,0.0,0.0,3.77,삼척,37.4491,129.1651,2022-09-30
28.6,15.0,21.1,76,29,53,3.98,8.7,2.44,0.0,0.0,4.47,삼척,37.4491,129.1651,2022-10-01
22.4,15.0,19.0,92,61,77,2.05,5.4,1.15,4.2,4.2,0.96,삼척,37.4491,129.1651,2022-10-02
26.0,20.2,22.7,92,80,88,3.52,11.1,1.47,5.2,5.2,1.97,삼척,37.4491,129.1651,2022-10-03
24.0,13.7,18.2,97,73,90,6.66,14.4,3.99,68.9,68.9,0.71,삼척,37.4491,129.1651,2022-10-04
14.6,13.4,14.0,90,83,87,4.02,8.6,2.53,24.9,24.9,0.83,삼척,37.4491,129.1651,2022-10-05
15.6,13.7,14.7,95,87,91,5.46,11.8,2.57,31.0,31.0,0.74,삼척,37.4491,129.1651,2022-10-06
15.4,12.5,13.9,92,83,88,7.75,18.7,4.84,44.0,44.0,0.82,삼척,37.4491,129.1651,2022-10-07
16.0,11.0,13.6,94,62,78,2.72,6.9,1.79,1.0,1.0,1.79,삼척,37.4491,129.1651,2022-10-08
18.9,12.2,15.2,92,56,75,4.97,11.3,2.2,3.3,3.3,1.83,삼척,37.4491,129.1651,2022-10-09
14.6,8.9,12.2,80,46,60,11.86,25.9,8.08,1.2,1.2,3.6,삼척,37.4491,129.1651,2022-10-10
18.0,7.3,11.6,78,48,64,11.06,25.3,4.72,0.0,0.0,3.2,삼척,37.4491,129.1651,2022-10-11
18.1,7.3,13.1,85,59,73,3.14,6.7,1.68,0.0,0.0,2.67,삼척,37.4491,129.1651,2022-10-12
19.1,8.5,13.8,91,62,78,2.82,7.3,1.88,0.0,0.0,2.62,삼척,37.4491,129.1651,2022-10-13
19.4,9.6,14.5,91,64,80,2.71,7.2,1.19,0.0,0.0,2.07,삼척,37.4491,129.1651,2022-10-14
19.9,11.0,15.9,94,72,83,2.31,6.4,1.24,0.0,0.0,2.54,삼척,37.4491,129.1651,2022-10-15
21.6,14.8,17.5,91,71,84,2.89,7.5,1.31,0.0,0.0,1.71,삼척,37.4491,129.1651,2022-10-16
18.5,10.3,15.0,90,40,61,6.4,14.7,3.41,1.8,1.8,3.01,삼척,37.4491,129.1651,2022-10-17
15.1,6.2,10.7,82,43,57,5.71,13.0,3.28,0.0,0.0,2.87,삼척,37.4491,129.1651,2022-10-18
14.7,4.7,9.3,76,40,58,3.76,9.5,2.78,0.0,0.0,2.71,삼척,37.4491,129.1651,2022-10-19
19.9,6.6,12.5,68,38,54,3.88,8.2,2.77,0.0,0.0,3.26,삼척,37.4491,129.1651,2022-10-20
20.1,10.6,15.1,53,28,43,4.19,11.8,2.81,0.0,0.0,3.15,삼척,37.4491,129.1651,2022-10-21
20.2,11.0,15.1,80,32,52,3.8,12.0,2.23,0.0,0.0,3.17,삼척,37.4491,129.1651,2022-10-22
14.2,9.4,12.3,93,70,83,4.88,11.1,2.93,14.5,14.5,0.86,삼척,37.4491,129.1651,2022-10-23
11.2,7.0,8.8,91,63,82,7.36,16.4,4.18,11.8,11.8,1.11,삼척,37.4491,129.1651,2022-10-24
14.2,6.9,10.8,86,48,67,5.06,12.2,3.05,2.0,2.0,1.87,삼척,37.4491,129.1651,2022-10-25
18.5,4.1,11.3,84,46,68,3.07,7.2,2.05,0.0,0.0,2.45,삼척,37.4491,129.1651,2022-10-26
19.4,9.1,13.6,88,41,64,3.55,8.3,2.14,0.2,0.2,2.5,삼척,37.4491,129.1651,2022-10-27
14.4,12.0,12.7,93,79,90,2.64,6.1,1.57,16.0,16.0,0.71,삼척,37.4491,129.1651,2022-10-28
14.8,10.9,13.0,97,70,86,2.01,5.9,1.16,2.6,2.6,1.22,삼척,37.4491,129.1651,2022-10-29
14.6,10.6,12.6,95,75,87,2.1,5.5,1.23,1.7,1.7,1.04,삼척,37.4491,129.1651,2022-10-30
16.9,9.2,12.5,91,57,78,3.93,9.3,1.89,0.0,0.0,1.73,삼척,37.4491,129.1651,2022-10-31
19.7,8.7,13.3,85,49,73,3.09,7.3,2.0,0.0,0.0,2.21,삼척,37.4491,129.1651,2022-11-01
17.8,6.1,12.1,90,55,74,3.58,7.8,2.13,0.0,0.0,2.23,삼척,37.4491,129.1651,2022-11-02
16.3,9.1,12.3,68,47,55,5.22,11.8,2.54,0.0,0.0,1.99,삼척,37.4491,129.1651,2022-11-03
12.0,2.8,7.7,70,36,52,5.5,12.4,3.52,0.0,0.0,2.54,삼척,37.4491,129.1651,2022-11-04
13.8,2.0,7.1,53,26,42,4.81,10.5,3.24,0.0,0.0,2.79,삼척,37.4491,129.1651,2022-11-05
14.6,4.1,8.2,79,45,62,4.34,9.1,2.7,0.0,0.0,2.26,삼척,37.4491,129.1651,2022-11-06
16.7,3.5,9.9,75,31,56,4.27,9.9,2.08,0.1,0.1,2.23,삼척,37.4491,129.1651,2022-11-07
16.8,6.8,11.4,81,45,60,5.22,12.1,2.44,0.0,0.0,2.44,삼척,37.4491,129.1651,2022-11-08
18.5,7.6,11.8,77,37,62,3.66,8.5,2.41,0.0,0.0,2.27,삼척,37.4491,129.1651,2022-11-09
18.5,9.0,13.2,82,45,70,3.77,8.8,2.76,0.0,0.0,2.13,삼척,37.4491,129.1651,2022-11-10
17.8,11.0,14.7,84,72,80,3.37,8.0,2.03,0.1,0.1,1.35,삼척,37.4491,129.1651,2022-11-11
22.8,10.2,16.7,87,60,72,4.27,14.1,2.45,0.3,0.3,2.35,삼척,37.4491,129.1651,2022-11-12
18.7,10.5,13.8,93,74,84,6.23,13.8,3.86,14.9,14.9,0.73,삼척,37.4491,129.1651,2022-11-13
15.3,8.6,11.5,88,47,68,3.36,8.3,1.91,0.0,0.0,1.47,삼척,37.4491,129.1651,2022-11-14
12.3,4.8,8.5,68,44,57,6.02,13.6,4.28,0.0,0.0,2.23,삼척,37.4491,129.1651,2022-11-15
14.3,6.4,10.0,84,37,59,5.15,11.4,2.41,0.0,0.0,2.08,삼척,37.4491,129.1651,2022-11-16
14.7,4.9,9.2,79,44,63,3.4,8.3,2.22,0.0,0.0,1.97,삼척,37.4491,129.1651,2022-11-17
17.0,3.9,9.9,77,34,62,3.35,7.5,2.2,0.0,0.0,2.01,삼척,37.4491,129.1651,2022-11-18
15.5,9.0,11.9,85,54,72,4.11,9.5,1.9,0.2,0.2,1.13,삼척,37.4491,129.1651,2022-11-19
16.8,6.5,11.2,92,60,79,2.73,6.6,1.56,0.6,0.6,1.59,삼척,37.4491,129.1651,2022-11-20
18.1,5.8,11.6,85,49,71,3.18,7.1,2.01,0.0,0.0,1.48,삼척,37.4491,129.1651,2022-11-21
14.2,7.2,11.3,94,62,81,3.1,8.6,1.69,17.7,17.7,1.08,삼척,37.4491,129.1651,2022-11-22
13.0,9.5,11.5,94,78,88,4.62,11.0,3.01,39.0,39.0,0.76,삼척,37.4491,129.1651,2022-11-23
14.4,6.4,9.7,86,59,74,3.19,7.1,2.28,0.0,0.0,1.48,삼척,37.4491,129.1651,2022-11-24
17.3,7.3,12.5,59,32,44,7.56,20.7,3.75,0.0,0.0,2.97,삼척,37.4491,129.1651,2022-11-25
13.8,4.3,10.4,80,24,47,8.32,21.2,3.38,0.0,0.0,2.46,삼척,37.4491,129.1651,2022-11-26
13.0,1.5,6.8,78,34,51,4.03,8.4,2.24,0.0,0.0,1.94,삼척,37.4491,129.1651,2022-11-27
17.2,4.5,11.7,92,32,67,4.03,8.7,1.61,0.8,0.8,1.26,삼척,37.4491,129.1651,2022-11-28
16.3,5.9,12.7,96,28,66,6.61,15.2,3.07,9.1,9.1,1.76,삼척,37.4491,129.1651,2022-11-29
4.1,-5.2,-1.4,34,24,29,7.59,16.7,5.74,1.2,0.0,2.17,삼척,37.4491,129.1651,2022-11-30
1.2,-5.3,-2.5,46,24,33,6.37,14.9,4.67,0.0,0.0,1.9,삼척,37.4491,129.1651,2022-12-01
4.1,-3.6,-0.7,53,22,36,6.2,14.2,3.8,0.0,0.0,1.9,삼척,37.4491,129.1651,2022-12-02
7.5,-1.6,3.6,79,52,65,4.83,10.1,2.02,0.0,0.0,1.03,삼척,37.4491,129.1651,2022-12-03
4.6,-1.4,1.3,68,24,36,5.89,13.3,3.17,0.0,0.0,1.73,삼척,37.4491,129.1651,2022-12-04
5.1,-2.0,0.6,75,26,36,5.72,13.8,3.48,0.0,0.0,1.93,삼척,37.4491,129.1651,2022-12-05
4.7,-2.7,1.2,67,37,47,6.09,14.2,3.62,0.0,0.0,1.72,삼척,37.4491,129.1651,2022-12-06
8.0,-1.4,4.2,81,34,54,7.72,17.3,3.41,0.0,0.0,1.73,삼척,37.4491,129.1651,2022-12-07
9.6,-0.5,4.6,79,40,55,5.9,14.1,2.49,0.0,0.0,1.66,삼척,37.4491,129.1651,2022-12-08
10.7,0.6,4.6,82,50,60,3.71,8.6,2.17,0.0,0.0,1.2,삼척,37.4491,129.1651,2022-12-09
9.1,-0.2,4.3,79,37,61,3.62,8.5,2.32,0.2,0.2,1.33,삼척,37.4491,129.1651,2022-12-10
7.2,1.4,3.9,88,43,69,4.78,11.0,2.85,1.9,1.5,1.07,삼척,37.4491,129.1651,2022-12-11
10.5,0.5,4.9,81,37,64,4.12,10.5,2.25,0.0,0.0,1.22,삼척,37.4491,129.1651,2022-12-12
5.0,-0.6,2.4,76,39,58,6.26,14.5,3.68,0.1,0.0,1.44,삼척,37.4491,129.1651,2022-12-13
-2.4,-8.9,-5.5,49,21,26,9.84,23.5,6.85,0.0,0.0,1.88,삼척,37.4491,129.1651,2022-12-14
3.5,-5.7,-0.4,71,35,50,7.72,18.8,4.23,0.3,0.0,1.37,삼척,37.4491,129.1651,2022-12-15
3.4,-5.0,-1.0,48,20,29,4.78,11.4,3.93,0.0,0.0,1.93,삼척,37.4491,129.1651,2022-12-16
-1.1,-6.3,-3.1,37,22,27,8.37,18.7,5.07,0.0,0.0,1.86,삼척,37.4491,129.1651,2022-12-17
-4.0,-8.8,-6.6,32,18,26,8.69,20.1,6.2,0.0,0.0,1.7,삼척,37.4491,129.1651,2022-12-18
-0.3,-7.9,-4.5,50,22,33,8.78,20.0,5.54,0.0,0.0,1.69,삼척,37.4491,129.1651,2022-12-19
4.6,-5.7,-1.3,58,16,35,3.9,9.8,2.24,0.0,0.0,1.53,삼척,37.4491,129.1651,2022-12-20
7.4,0.5,3.5,79,26,54,5.5,12.5,2.83,1.1,1.1,1.16,삼척,37.4491,129.1651,2022-12-21
2.0,-9.6,-3.9,68,33,43,11.67,26.0,7.7,0.0,0.0,1.59,삼척,37.4491,129.1651,2022-12-22
-6.9,-13.2,-9.9,50,35,43,12.52,27.8,10.32,0.0,0.0,1.26,삼척,37.4491,129.1651,2022-12-23
4.9,-9.9,-1.7,48,34,42,6.05,13.4,4.28,0.0,0.0,1.58,삼척,37.4491,129.1651,2022-12-24
5.9,-3.1,-0.2,52,29,42,5.19,11.3,4.26,0.0,0.0,1.83,삼척,37.4491,129.1651,2022-12-25
7.0,-3.4,0.0,62,22,42,4.53,9.3,3.13,0.0,0.0,1.69,삼척,37.4491,129.1651,2022-12-26
7.3,-3.3,0.6,50,16,33,4.48,9.8,3.75,0.0,0.0,2.08,삼척,37.4491,129.1651,2022-12-27
2.7,-3.1,-0.0,61,32,44,6.59,14.9,3.92,0.0,0.0,1.67,삼척,37.4491,129.1651,2022-12-28
2.0,-5.0,-2.1,50,31,40,8.13,18.2,5.59,0.0,0.0,1.81,삼척,37.4491,129.1651,2022-12-29
4.7,-3.7,0.4,67,33,50,5.0,12.2,3.64,0.0,0.0,1.61,삼척,37.4491,129.1651,2022-12-30
2.9,-3.3,-0.2,61,44,54,8.61,18.6,5.93,0.0,0.0,1.57,삼척,37.4491,129.1651,2022-12-31
6.8,0.3,2.5,62,24,41,7.12,16.1,4.7,0.0,0.0,2.17,삼척,37.4491,129.1651,2023-01-01
4.4,-4.3,-0.8,39,25,31,6.85,15.2,4.13,0.0,0.0,2.03,삼척,37.4491,129.1651,2023-01-02
4.1,-4.3,-1.2,38,25,32,6.65,15.0,5.12,0.0,0.0,2.15,삼척,37.4491,129.1651,2023-01-03
4.2,-3.1,-0.2,42,19,30,7.18,16.4,4.64,0.0,0.0,2.15,삼척,37.4491,129.1651,2023-01-04
6.7,-3.5,1.1,53,25,38,3.89,9.4,2.48,0.0,0.0,1.74,삼척,37.4491,129.1651,2023-01-05
8.4,-1.3,1.8,55,25,44,4.02,8.5,2.39,0.0,0.0,1.67,삼척,37.4491,129.1651,2023-01-06
7.1,0.4,3.2,76,46,59,5.56,12.6,3.4,1.8,0.1,1.5,삼척,37.4491,129.1651,2023-01-07
8.8,-1.3,2.3,70,31,51,3.8,7.9,2.42,0.0,0.0,1.57,삼척,37.4491,129.1651,2023-01-08
10.4,-0.1,5.0,74,42,61,5.4,11.9,2.72,0.2,0.2,1.35,삼척,37.4491,129.1651,2023-01-09
9.3,-0.7,3.6,81,47,63,2.85,7.6,2.05,0.0,0.0,1.44,삼척,37.4491,129.1651,2023-01-10
12.3,-1.2,4.6,79,26,48,4.24,10.0,1.86,0.0,0.0,1.81,삼척,37.4491,129.1651,2023-01-11
15.5,0.3,6.8,60,28,40,3.77,9.1,2.21,0.0,0.0,2.22,삼척,37.4491,129.1651,2023-01-12
9.6,3.8,8.2,95,41,84,3.61,8.2,2.09,8.6,8.6,0.52,삼척,37.4491,129.1651,2023-01-13
9.0,3.0,6.1,95,88,92,5.68,12.7,4.37,23.1,21.7,0.3,삼척,37.4491,129.1651,2023-01-14
3.5,1.8,2.5,98,83,94,4.06,8.9,2.55,33.2,7.9,0.28,삼척,37.4491,129.1651,2023-01-15
2.5,-5.7,-0.5,86,51,71,3.68,9.0,2.72,5.9,0.0,1.09,삼척,37.4491,129.1651,2023-01-16
3.2,-7.8,-2.5,71,33,55,4.32,10.4,3.22,0.0,0.0,1.22,삼척,37.4491,129.1651,2023-01-17
4.4,-3.6,-0.1,73,34,57,4.63,11.0,2.82,0.0,0.0,1.36,삼척,37.4491,129.1651,2023-01-18
4.8,-4.5,-0.5,60,38,47,5.13,12.0,2.87,0.0,0.0,1.49,삼척,37.4491,129.1651,2023-01-19
3.6,-4.7,-0.0,65,23,39,7.61,17.9,4.92,0.0,0.0,1.9,삼척,37.4491,129.1651,2023-01-20
2.3,-5.8,-2.3,55,20,32,4.62,10.0,2.46,0.0,0.0,1.69,삼척,37.4491,129.1651,2023-01-21
6.4,-3.0,1.5,83,16,43,2.95,6.0,1.34,1.4,1.1,1.15,삼척,37.4491,129.1651,2023-01-22
7.9,-0.9,2.5,85,32,61,3.96,9.5,2.85,0.8,0.4,1.61,삼척,37.4491,129.1651,2023-01-23
-0.6,-13.7,-8.9,56,18,29,8.73,20.5,7.34,0.0,0.0,1.49,삼척,37.4491,129.1651,2023-01-24
-2.1,-14.0,-8.4,30,8,19,6.96,18.4,4.7,0.0,0.0,1.7,삼척,37.4491,129.1651,2023-01-25
1.7,-7.4,-2.4,58,34,46,4.77,10.6,2.97,0.0,0.0,1.21,삼척,37.4491,129.1651,2023-01-26
-0.4,-7.2,-3.9,49,23,36,6.73,15.3,5.38,0.0,0.0,1.85,삼척,37.4491,129.1651,2023-01-27
-0.1,-9.1,-4.8,45,25,33,5.46,13.6,4.38,0.0,0.0,1.78,삼척,37.4491,129.1651,2023-01-28
2.8,-5.5,-1.1,65,39,47,6.42,14.6,4.22,0.0,0.0,1.66,삼척,37.4491,129.1651,2023-01-29
4.3,-3.2,0.1,59,28,42,5.5,12.6,3.34,0.0,0.0,1.92,삼척,37.4491,129.1651,2023-01-30
9.0,-1.7,3.7,62,23,42,8.46,19.1,4.4,0.0,0.0,2.57,삼척,37.4491,129.1651,2023-01-31
8.1,0.1,4.4,79,29,54,6.15,13.9,3.2,0.0,0.0,1.96,삼척,37.4491,129.1651,2023-02-01
4.3,-2.3,0.3,74,31,46,3.61,8.9,2.27,0.0,0.0,1.54,삼척,37.4491,129.1651,2023-02-02
5.6,-1.7,1.5,76,22,42,3.19,8.2,2.04,0.0,0.0,1.47,삼척,37.4491,129.1651,2023-02-03
6.2,-2.6,0.6,46,26,34,3.91,9.3,2.66,0.0,0.0,2.05,삼척,37.4491,129.1651,2023-02-04
8.4,-1.5,2.6,61,30,42,4.87,11.2,2.83,0.0,0.0,2.22,삼척,37.4491,129.1651,2023-02-05
11.0,-0.8,3.8,73,20,49,3.92,8.9,2.25,0.0,0.0,2.03,삼척,37.4491,129.1651,2023-02-06
6.9,-1.0,3.8,81,35,65,5.22,11.8,3.21,0.0,0.0,1.25,삼척,37.4491,129.1651,2023-02-07
7.7,-1.0,2.4,80,45,66,4.9,11.5,2.63,0.0,0.0,1.63,삼척,37.4491,129.1651,2023-02-08
